source_row,province_code,province_name,canton_code,canton_name,parish_code,parish_name,parish_classification,is_active
3,01,AZUAY,0101,CUENCA,010150,CUENCA,cabecera_cantonal,True
4,01,AZUAY,0101,CUENCA,010151,BAÑOS,rural,True
5,01,AZUAY,0101,CUENCA,010152,CUMBE,rural,True
6,01,AZUAY,0101,CUENCA,010153,CHAUCHA,rural,True
7,01,AZUAY,0101,CUENCA,010154,CHECA,rural,True
8,01,AZUAY,0101,CUENCA,010155,CHIQUINTAD,rural,True
9,01,AZUAY,0101,CUENCA,010156,LLACAO,rural,True
10,01,AZUAY,0101,CUENCA,010157,MOLLETURO,rural,True
11,01,AZUAY,0101,CUENCA,010158,NULTI,rural,True
12,01,AZUAY,0101,CUENCA,010159,OCTAVIO CORDERO PALACIOS,rural,True
13,01,AZUAY,0101,CUENCA,010160,PACCHA,rural,True
14,01,AZUAY,0101,CUENCA,010161,QUINGEO,rural,True
15,01,AZUAY,0101,CUENCA,010162,RICAURTE,rural,True
16,01,AZUAY,0101,CUENCA,010163,SAN JOAQUÍN,rural,True
17,01,AZUAY,0101,CUENCA,010164,SANTA ANA,rural,True
18,01,AZUAY,0101,CUENCA,010165,SAYAUSÍ,rural,True
19,01,AZUAY,0101,CUENCA,010166,SIDCAY,rural,True
20,01,AZUAY,0101,CUENCA,010167,SININCAY,rural,True
21,01,AZUAY,0101,CUENCA,010168,TARQUI,rural,True
22,01,AZUAY,0101,CUENCA,010169,TURI,rural,True
23,01,AZUAY,0101,CUENCA,010170,VALLE,rural,True
24,01,AZUAY,0101,CUENCA,010171,VICTORIA DEL PORTETE,rural,True
25,01,AZUAY,0102,GIRÓN,010250,GIRÓN,cabecera_cantonal,True
26,01,AZUAY,0102,GIRÓN,010251,LA ASUNCIÓN,rural,True
27,01,AZUAY,0102,GIRÓN,010252,SAN GERARDO,rural,True
28,01,AZUAY,0103,GUALACEO,010350,GUALACEO,cabecera_cantonal,True
29,01,AZUAY,0103,GUALACEO,010352,DANIEL CÓRDOVA TORAL,rural,True
30,01,AZUAY,0103,GUALACEO,010353,JADÁN,rural,True
31,01,AZUAY,0103,GUALACEO,010354,MARIANO MORENO,rural,True
32,01,AZUAY,0103,GUALACEO,010356,REMIGIO CRESPO TORAL,rural,True
33,01,AZUAY,0103,GUALACEO,010357,SAN JUAN,rural,True
34,01,AZUAY,0103,GUALACEO,010358,ZHIDMAD,rural,True
35,01,AZUAY,0103,GUALACEO,010359,LUIS CORDERO VEGA,rural,True
36,01,AZUAY,0103,GUALACEO,010360,SIMÓN BOLÍVAR,rural,True
37,01,AZUAY,0104,NABÓN,010450,NABÓN,cabecera_cantonal,True
38,01,AZUAY,0104,NABÓN,010451,COCHAPATA,rural,True
39,01,AZUAY,0104,NABÓN,010452,EL PROGRESO,rural,True
40,01,AZUAY,0104,NABÓN,010453,LAS NIEVES,rural,True
41,01,AZUAY,0105,PAUTE,010550,PAUTE,cabecera_cantonal,True
42,01,AZUAY,0105,PAUTE,010552,BULÁN,rural,True
43,01,AZUAY,0105,PAUTE,010553,CHICÁN,rural,True
44,01,AZUAY,0105,PAUTE,010554,EL CABO,rural,True
45,01,AZUAY,0105,PAUTE,010556,GUARAINAG,rural,True
46,01,AZUAY,0105,PAUTE,010559,SAN CRISTÓBAL,rural,True
47,01,AZUAY,0105,PAUTE,010561,TOMEBAMBA,rural,True
48,01,AZUAY,0105,PAUTE,010562,DUG DUG,rural,True
49,01,AZUAY,0106,PUCARÁ,010650,PUCARÁ,cabecera_cantonal,True
50,01,AZUAY,0106,PUCARÁ,010652,SAN RAFAEL DE SHARUG,rural,True
51,01,AZUAY,0107,SAN FERNANDO,010750,SAN FERNANDO,cabecera_cantonal,True
52,01,AZUAY,0107,SAN FERNANDO,010751,CHUMBLÍN,rural,True
53,01,AZUAY,0108,SANTA ISABEL,010850,SANTA ISABEL,cabecera_cantonal,True
54,01,AZUAY,0108,SANTA ISABEL,010851,ABDÓN CALDERÓN,rural,True
55,01,AZUAY,0108,SANTA ISABEL,010852,EL CARMEN DE PIJILÍ,rural,True
56,01,AZUAY,0108,SANTA ISABEL,010853,SHAGLLI,rural,True
57,01,AZUAY,0108,SANTA ISABEL,010854,SAN SALVADOR DE CAÑARIBAMBA,rural,True
58,01,AZUAY,0109,SÍGSIG,010950,SÍGSIG,cabecera_cantonal,True
59,01,AZUAY,0109,SÍGSIG,010951,CUCHIL,rural,True
60,01,AZUAY,0109,SÍGSIG,010952,JIMA,rural,True
61,01,AZUAY,0109,SÍGSIG,010953,GÜEL,rural,True
62,01,AZUAY,0109,SÍGSIG,010954,LUDO,rural,True
63,01,AZUAY,0109,SÍGSIG,010955,SAN BARTOLOMÉ,rural,True
64,01,AZUAY,0109,SÍGSIG,010956,SAN JOSÉ DE RARANGA,rural,True
65,01,AZUAY,0110,OÑA,011050,SAN FELIPE DE OÑA,cabecera_cantonal,True
66,01,AZUAY,0110,OÑA,011051,SUSUDEL,rural,True
67,01,AZUAY,0111,CHORDELEG,011150,CHORDELEG,cabecera_cantonal,True
68,01,AZUAY,0111,CHORDELEG,011151,PRINCIPAL,rural,True
69,01,AZUAY,0111,CHORDELEG,011152,LA UNIÓN,rural,True
70,01,AZUAY,0111,CHORDELEG,011153,LUIS GALARZA ORELLANA,rural,True
71,01,AZUAY,0111,CHORDELEG,011154,SAN MARTÍN DE PUZHIO,rural,True
72,01,AZUAY,0112,EL PAN,011250,EL PAN,cabecera_cantonal,True
73,01,AZUAY,0112,EL PAN,011253,SAN VICENTE,rural,True
74,01,AZUAY,0113,SEVILLA DE ORO,011350,SEVILLA DE ORO,cabecera_cantonal,True
75,01,AZUAY,0113,SEVILLA DE ORO,011351,AMALUZA,rural,True
76,01,AZUAY,0113,SEVILLA DE ORO,011352,PALMAS,rural,True
77,01,AZUAY,0114,GUACHAPALA,011450,GUACHAPALA,cabecera_cantonal,True
78,01,AZUAY,0115,CAMILO PONCE ENRÍQUEZ,011550,CAMILO PONCE ENRÍQUEZ,cabecera_cantonal,True
79,02,BOLÍVAR,0201,GUARANDA,020150,GUARANDA,cabecera_cantonal,True
80,02,BOLÍVAR,0201,GUARANDA,020151,FACUNDO VELA,rural,True
81,02,BOLÍVAR,0201,GUARANDA,020153,JULIO E. MORENO,rural,True
82,02,BOLÍVAR,0201,GUARANDA,020155,SALINAS,rural,True
83,02,BOLÍVAR,0201,GUARANDA,020156,SAN LORENZO,rural,True
84,02,BOLÍVAR,0201,GUARANDA,020157,SAN SIMÓN,rural,True
85,02,BOLÍVAR,0201,GUARANDA,020158,SANTA FE,rural,True
86,02,BOLÍVAR,0201,GUARANDA,020159,SIMIÁTUG,rural,True
87,02,BOLÍVAR,0201,GUARANDA,020160,SAN LUIS DE PAMBIL,rural,True
88,02,BOLÍVAR,0202,CHILLANES,020250,CHILLANES,cabecera_cantonal,True
89,02,BOLÍVAR,0202,CHILLANES,020251,SAN JOSÉ DEL TAMBO,rural,True
90,02,BOLÍVAR,0203,CHIMBO,020350,SAN JOSÉ DE CHIMBO,cabecera_cantonal,True
91,02,BOLÍVAR,0203,CHIMBO,020351,ASUNCIÓN,rural,True
92,02,BOLÍVAR,0203,CHIMBO,020353,LA MAGDALENA,rural,True
93,02,BOLÍVAR,0203,CHIMBO,020354,SAN SEBASTIÁN,rural,True
94,02,BOLÍVAR,0203,CHIMBO,020355,TELIMBELA,rural,True
95,02,BOLÍVAR,0204,ECHEANDÍA,020450,ECHEANDÍA,cabecera_cantonal,True
96,02,BOLÍVAR,0205,SAN MIGUEL,020550,SAN MIGUEL,cabecera_cantonal,True
97,02,BOLÍVAR,0205,SAN MIGUEL,020551,BALSAPAMBA,rural,True
98,02,BOLÍVAR,0205,SAN MIGUEL,020552,BILOVÁN,rural,True
99,02,BOLÍVAR,0205,SAN MIGUEL,020553,RÉGULO DE MORA,rural,True
100,02,BOLÍVAR,0205,SAN MIGUEL,020554,SAN PABLO,rural,True
101,02,BOLÍVAR,0205,SAN MIGUEL,020555,SANTIAGO,rural,True
102,02,BOLÍVAR,0205,SAN MIGUEL,020556,SAN VICENTE,rural,True
103,02,BOLÍVAR,0206,CALUMA,020650,CALUMA,cabecera_cantonal,True
104,02,BOLÍVAR,0207,LAS NAVES,020750,LAS NAVES,cabecera_cantonal,True
105,03,CAÑAR,0301,AZOGUES,030150,AZOGUES,cabecera_cantonal,True
106,03,CAÑAR,0301,AZOGUES,030151,COJITAMBO,rural,True
107,03,CAÑAR,0301,AZOGUES,030153,GUAPÁN,rural,True
108,03,CAÑAR,0301,AZOGUES,030154,JAVIER LOYOLA,rural,True
109,03,CAÑAR,0301,AZOGUES,030155,LUIS CORDERO,rural,True
110,03,CAÑAR,0301,AZOGUES,030156,PINDILIG,rural,True
111,03,CAÑAR,0301,AZOGUES,030157,RIVERA,rural,True
112,03,CAÑAR,0301,AZOGUES,030158,SAN MIGUEL,rural,True
113,03,CAÑAR,0301,AZOGUES,030160,TADAY,rural,True
114,03,CAÑAR,0302,BIBLIÁN,030250,BIBLIÁN,cabecera_cantonal,True
115,03,CAÑAR,0302,BIBLIÁN,030251,NAZÓN,rural,True
116,03,CAÑAR,0302,BIBLIÁN,030252,SAN FRANCISCO DE SAGEO,rural,True
117,03,CAÑAR,0302,BIBLIÁN,030253,TURUPAMBA,rural,True
118,03,CAÑAR,0302,BIBLIÁN,030254,JERUSALÉN,rural,True
119,03,CAÑAR,0303,CAÑAR,030350,CAÑAR,cabecera_cantonal,True
120,03,CAÑAR,0303,CAÑAR,030351,CHONTAMARCA,rural,True
121,03,CAÑAR,0303,CAÑAR,030352,CHOROCOPTE,rural,True
122,03,CAÑAR,0303,CAÑAR,030353,GENERAL MORALES,rural,True
123,03,CAÑAR,0303,CAÑAR,030354,GUALLETURO,rural,True
124,03,CAÑAR,0303,CAÑAR,030355,HONORATO VÁSQUEZ,rural,True
125,03,CAÑAR,0303,CAÑAR,030356,INGAPIRCA,rural,True
126,03,CAÑAR,0303,CAÑAR,030357,JUNCAL,rural,True
127,03,CAÑAR,0303,CAÑAR,030358,SAN ANTONIO,rural,True
128,03,CAÑAR,0303,CAÑAR,030361,ZHUD,rural,True
129,03,CAÑAR,0303,CAÑAR,030362,VENTURA,rural,True
130,03,CAÑAR,0303,CAÑAR,030363,DUCUR,rural,True
131,03,CAÑAR,0304,LA TRONCAL,030450,LA TRONCAL,cabecera_cantonal,True
132,03,CAÑAR,0304,LA TRONCAL,030451,MANUEL J. CALLE,rural,True
133,03,CAÑAR,0304,LA TRONCAL,030452,PANCHO NEGRO,rural,True
134,03,CAÑAR,0305,EL TAMBO,030550,EL TAMBO,cabecera_cantonal,True
135,03,CAÑAR,0306,DÉLEG,030650,DÉLEG,cabecera_cantonal,True
136,03,CAÑAR,0306,DÉLEG,030651,SOLANO,rural,True
137,03,CAÑAR,0307,SUSCAL,030750,SUSCAL,cabecera_cantonal,True
138,04,CARCHI,0401,TULCÁN,040150,TULCÁN,cabecera_cantonal,True
139,04,CARCHI,0401,TULCÁN,040151,EL CARMELO,rural,True
140,04,CARCHI,0401,TULCÁN,040153,JULIO ANDRADE,rural,True
141,04,CARCHI,0401,TULCÁN,040154,MALDONADO,rural,True
142,04,CARCHI,0401,TULCÁN,040155,PIOTER,rural,True
143,04,CARCHI,0401,TULCÁN,040156,TOBAR DONOSO,rural,True
144,04,CARCHI,0401,TULCÁN,040157,TUFIÑO,rural,True
145,04,CARCHI,0401,TULCÁN,040158,URBINA,rural,True
146,04,CARCHI,0401,TULCÁN,040159,EL CHICAL,rural,True
147,04,CARCHI,0401,TULCÁN,040161,SANTA MARTHA DE CUBA,rural,True
148,04,CARCHI,0402,BOLÍVAR,040250,BOLÍVAR,cabecera_cantonal,True
149,04,CARCHI,0402,BOLÍVAR,040251,GARCÍA MORENO,rural,True
150,04,CARCHI,0402,BOLÍVAR,040252,LOS ANDES,rural,True
151,04,CARCHI,0402,BOLÍVAR,040253,MONTE OLIVO,rural,True
152,04,CARCHI,0402,BOLÍVAR,040254,SAN VICENTE DE PUSIR,rural,True
153,04,CARCHI,0402,BOLÍVAR,040255,SAN RAFAEL,rural,True
154,04,CARCHI,0403,ESPEJO,040350,EL ÁNGEL,cabecera_cantonal,True
155,04,CARCHI,0403,ESPEJO,040351,EL GOALTAL,rural,True
156,04,CARCHI,0403,ESPEJO,040352,LA LIBERTAD,rural,True
157,04,CARCHI,0403,ESPEJO,040353,SAN ISIDRO,rural,True
158,04,CARCHI,0404,MIRA,040450,MIRA,cabecera_cantonal,True
159,04,CARCHI,0404,MIRA,040451,CONCEPCIÓN,rural,True
160,04,CARCHI,0404,MIRA,040452,JIJÓN Y CAAMAÑO,rural,True
161,04,CARCHI,0404,MIRA,040453,JUAN MONTALVO,rural,True
162,04,CARCHI,0405,MONTÚFAR,040550,SAN GABRIEL,cabecera_cantonal,True
163,04,CARCHI,0405,MONTÚFAR,040551,CRISTÓBAL COLÓN,rural,True
164,04,CARCHI,0405,MONTÚFAR,040552,CHITÁN DE NAVARRETE,rural,True
165,04,CARCHI,0405,MONTÚFAR,040553,FERNÁNDEZ SALVADOR,rural,True
166,04,CARCHI,0405,MONTÚFAR,040554,LA PAZ,rural,True
167,04,CARCHI,0405,MONTÚFAR,040555,PIARTAL,rural,True
168,04,CARCHI,0406,SAN PEDRO DE HUACA,040650,HUACA,cabecera_cantonal,True
169,04,CARCHI,0406,SAN PEDRO DE HUACA,040651,MARISCAL SUCRE,rural,True
170,05,COTOPAXI,0501,LATACUNGA,050150,LATACUNGA,cabecera_cantonal,True
171,05,COTOPAXI,0501,LATACUNGA,050151,ALÁQUEZ,rural,True
172,05,COTOPAXI,0501,LATACUNGA,050152,BELISARIO QUEVEDO,rural,True
173,05,COTOPAXI,0501,LATACUNGA,050153,GUAYTACAMA,rural,True
174,05,COTOPAXI,0501,LATACUNGA,050154,JOSEGUANGO BAJO,rural,True
175,05,COTOPAXI,0501,LATACUNGA,050156,MULALÓ,rural,True
176,05,COTOPAXI,0501,LATACUNGA,050157,ONCE DE NOVIEMBRE,rural,True
177,05,COTOPAXI,0501,LATACUNGA,050158,POALÓ,rural,True
178,05,COTOPAXI,0501,LATACUNGA,050159,SAN JUAN DE PASTOCALLE,rural,True
179,05,COTOPAXI,0501,LATACUNGA,050161,TANICUCHÍ,rural,True
180,05,COTOPAXI,0501,LATACUNGA,050162,TOACASO,rural,True
181,05,COTOPAXI,0502,LA MANÁ,050250,LA MANÁ,cabecera_cantonal,True
182,05,COTOPAXI,0502,LA MANÁ,050251,GUASAGANDA,rural,True
183,05,COTOPAXI,0502,LA MANÁ,050252,PUCAYACU,rural,True
184,05,COTOPAXI,0503,PANGUA,050350,EL CORAZÓN,cabecera_cantonal,True
185,05,COTOPAXI,0503,PANGUA,050351,MORASPUNGO,rural,True
186,05,COTOPAXI,0503,PANGUA,050352,PINLLOPATA,rural,True
187,05,COTOPAXI,0503,PANGUA,050353,RAMÓN CAMPAÑA,rural,True
188,05,COTOPAXI,0504,PUJILÍ,050450,PUJILÍ,cabecera_cantonal,True
189,05,COTOPAXI,0504,PUJILÍ,050451,ANGAMARCA,rural,True
190,05,COTOPAXI,0504,PUJILÍ,050453,GUANGAJE,rural,True
191,05,COTOPAXI,0504,PUJILÍ,050455,LA VICTORIA,rural,True
192,05,COTOPAXI,0504,PUJILÍ,050456,PILALÓ,rural,True
193,05,COTOPAXI,0504,PUJILÍ,050457,TINGO,rural,True
194,05,COTOPAXI,0504,PUJILÍ,050458,ZUMBAHUA,rural,True
195,05,COTOPAXI,0505,SALCEDO,050550,SAN MIGUEL,cabecera_cantonal,True
196,05,COTOPAXI,0505,SALCEDO,050551,ANTONIO JOSÉ HOLGUÍN,rural,True
197,05,COTOPAXI,0505,SALCEDO,050552,CUSUBAMBA,rural,True
198,05,COTOPAXI,0505,SALCEDO,050553,MULALILLO,rural,True
199,05,COTOPAXI,0505,SALCEDO,050554,MULLIQUINDIL,rural,True
200,05,COTOPAXI,0505,SALCEDO,050555,PANSALEO,rural,True
201,05,COTOPAXI,0506,SAQUISILÍ,050650,SAQUISILÍ,cabecera_cantonal,True
202,05,COTOPAXI,0506,SAQUISILÍ,050651,CANCHAGUA,rural,True
203,05,COTOPAXI,0506,SAQUISILÍ,050652,CHANTILÍN,rural,True
204,05,COTOPAXI,0506,SAQUISILÍ,050653,COCHAPAMBA,rural,True
205,05,COTOPAXI,0507,SIGCHOS,050750,SIGCHOS,cabecera_cantonal,True
206,05,COTOPAXI,0507,SIGCHOS,050751,CHUGCHILLÁN,rural,True
207,05,COTOPAXI,0507,SIGCHOS,050752,ISINLIVI,rural,True
208,05,COTOPAXI,0507,SIGCHOS,050753,LAS PAMPAS,rural,True
209,05,COTOPAXI,0507,SIGCHOS,050754,PALO QUEMADO,rural,True
210,06,CHIMBORAZO,0601,RIOBAMBA,060150,RIOBAMBA,cabecera_cantonal,True
211,06,CHIMBORAZO,0601,RIOBAMBA,060151,CACHA,rural,True
212,06,CHIMBORAZO,0601,RIOBAMBA,060152,CALPI,rural,True
213,06,CHIMBORAZO,0601,RIOBAMBA,060153,CUBIJÍES,rural,True
214,06,CHIMBORAZO,0601,RIOBAMBA,060154,FLORES,rural,True
215,06,CHIMBORAZO,0601,RIOBAMBA,060155,LICÁN,rural,True
216,06,CHIMBORAZO,0601,RIOBAMBA,060156,LICTO,rural,True
217,06,CHIMBORAZO,0601,RIOBAMBA,060157,PUNGALÁ,rural,True
218,06,CHIMBORAZO,0601,RIOBAMBA,060158,PUNÍN,rural,True
219,06,CHIMBORAZO,0601,RIOBAMBA,060159,QUIMIAG,rural,True
220,06,CHIMBORAZO,0601,RIOBAMBA,060160,SAN JUAN,rural,True
221,06,CHIMBORAZO,0601,RIOBAMBA,060161,SAN LUIS,rural,True
222,06,CHIMBORAZO,0602,ALAUSÍ,060250,ALAUSÍ,cabecera_cantonal,True
223,06,CHIMBORAZO,0602,ALAUSÍ,060251,ACHUPALLAS,rural,True
224,06,CHIMBORAZO,0602,ALAUSÍ,060253,GUASUNTOS,rural,True
225,06,CHIMBORAZO,0602,ALAUSÍ,060254,HUIGRA,rural,True
226,06,CHIMBORAZO,0602,ALAUSÍ,060255,MULTITUD,rural,True
227,06,CHIMBORAZO,0602,ALAUSÍ,060256,PISTISHI,rural,True
228,06,CHIMBORAZO,0602,ALAUSÍ,060257,PUMALLACTA,rural,True
229,06,CHIMBORAZO,0602,ALAUSÍ,060258,SEVILLA,rural,True
230,06,CHIMBORAZO,0602,ALAUSÍ,060259,SIBAMBE,rural,True
231,06,CHIMBORAZO,0602,ALAUSÍ,060260,TIXÁN,rural,True
232,06,CHIMBORAZO,0603,COLTA,060350,VILLA LA UNIÓN,cabecera_cantonal,True
233,06,CHIMBORAZO,0603,COLTA,060351,CAÑI,rural,True
234,06,CHIMBORAZO,0603,COLTA,060352,COLUMBE,rural,True
235,06,CHIMBORAZO,0603,COLTA,060353,JUAN DE VELASCO,rural,True
236,06,CHIMBORAZO,0603,COLTA,060354,SANTIAGO DE QUITO,rural,True
237,06,CHIMBORAZO,0604,CHAMBO,060450,CHAMBO,cabecera_cantonal,True
238,06,CHIMBORAZO,0605,CHUNCHI,060550,CHUNCHI,cabecera_cantonal,True
239,06,CHIMBORAZO,0605,CHUNCHI,060551,CAPZOL,rural,True
240,06,CHIMBORAZO,0605,CHUNCHI,060552,COMPUD,rural,True
241,06,CHIMBORAZO,0605,CHUNCHI,060553,GONZOL,rural,True
242,06,CHIMBORAZO,0605,CHUNCHI,060554,LLAGOS,rural,True
243,06,CHIMBORAZO,0606,GUAMOTE,060650,GUAMOTE,cabecera_cantonal,True
244,06,CHIMBORAZO,0606,GUAMOTE,060651,CEBADAS,rural,True
245,06,CHIMBORAZO,0606,GUAMOTE,060652,PALMIRA,rural,True
246,06,CHIMBORAZO,0607,GUANO,060750,GUANO,cabecera_cantonal,True
247,06,CHIMBORAZO,0607,GUANO,060751,GUANANDO,rural,True
248,06,CHIMBORAZO,0607,GUANO,060752,ILAPO,rural,True
249,06,CHIMBORAZO,0607,GUANO,060753,LA PROVIDENCIA,rural,True
250,06,CHIMBORAZO,0607,GUANO,060754,SAN ANDRÉS,rural,True
251,06,CHIMBORAZO,0607,GUANO,060755,SAN GERARDO,rural,True
252,06,CHIMBORAZO,0607,GUANO,060756,SAN ISIDRO DE PATULÚ,rural,True
253,06,CHIMBORAZO,0607,GUANO,060757,SAN JOSÉ DEL CHAZO,rural,True
254,06,CHIMBORAZO,0607,GUANO,060758,SANTA FÉ DE GALÁN,rural,True
255,06,CHIMBORAZO,0607,GUANO,060759,VALPARAISO,rural,True
256,06,CHIMBORAZO,0608,PALLATANGA,060850,PALLATANGA,cabecera_cantonal,True
257,06,CHIMBORAZO,0609,PENIPE,060950,PENIPE,cabecera_cantonal,True
258,06,CHIMBORAZO,0609,PENIPE,060951,EL ALTAR,rural,True
259,06,CHIMBORAZO,0609,PENIPE,060952,MATUS,rural,True
260,06,CHIMBORAZO,0609,PENIPE,060953,PUELA,rural,True
261,06,CHIMBORAZO,0609,PENIPE,060954,SAN ANTONIO DE BAYUSHIG,rural,True
262,06,CHIMBORAZO,0609,PENIPE,060955,LA CANDELARIA,rural,True
263,06,CHIMBORAZO,0609,PENIPE,060956,BILBAO,rural,True
264,06,CHIMBORAZO,0610,CUMANDÁ,061050,CUMANDÁ,cabecera_cantonal,True
265,07,EL ORO,0701,MACHALA,070150,MACHALA,cabecera_cantonal,True
266,07,EL ORO,0701,MACHALA,070152,EL RETIRO,rural,True
267,07,EL ORO,0702,ARENILLAS,070250,ARENILLAS,cabecera_cantonal,True
268,07,EL ORO,0702,ARENILLAS,070251,CHACRAS,rural,True
269,07,EL ORO,0702,ARENILLAS,070254,PALMALES,rural,True
270,07,EL ORO,0702,ARENILLAS,070255,CARCABÓN,rural,True
271,07,EL ORO,0702,ARENILLAS,070256,LA CUCA,rural,True
272,07,EL ORO,0703,ATAHUALPA,070350,PACCHA,cabecera_cantonal,True
273,07,EL ORO,0703,ATAHUALPA,070351,AYAPAMBA,rural,True
274,07,EL ORO,0703,ATAHUALPA,070352,CORDONCILLO,rural,True
275,07,EL ORO,0703,ATAHUALPA,070353,MILAGRO,rural,True
276,07,EL ORO,0703,ATAHUALPA,070354,SAN JOSÉ,rural,True
277,07,EL ORO,0703,ATAHUALPA,070355,SAN JUAN DE CERRO AZUL,rural,True
278,07,EL ORO,0704,BALSAS,070450,BALSAS,cabecera_cantonal,True
279,07,EL ORO,0704,BALSAS,070451,BELLAMARÍA,rural,True
280,07,EL ORO,0705,CHILLA,070550,CHILLA,cabecera_cantonal,True
281,07,EL ORO,0706,EL GUABO,070650,EL GUABO,cabecera_cantonal,True
282,07,EL ORO,0706,EL GUABO,070651,BARBONES,rural,True
283,07,EL ORO,0706,EL GUABO,070652,LA IBERIA,rural,True
284,07,EL ORO,0706,EL GUABO,070653,TENDALES,rural,True
285,07,EL ORO,0706,EL GUABO,070654,RÍO BONITO,rural,True
286,07,EL ORO,0707,HUAQUILLAS,070750,HUAQUILLAS,cabecera_cantonal,True
287,07,EL ORO,0708,MARCABELÍ,070850,MARCABELÍ,cabecera_cantonal,True
288,07,EL ORO,0708,MARCABELÍ,070851,EL INGENIO,rural,True
289,07,EL ORO,0709,PASAJE,070950,PASAJE,cabecera_cantonal,True
290,07,EL ORO,0709,PASAJE,070951,BUENAVISTA,rural,True
291,07,EL ORO,0709,PASAJE,070952,CASACAY,rural,True
292,07,EL ORO,0709,PASAJE,070953,LA PEAÑA,rural,True
293,07,EL ORO,0709,PASAJE,070954,PROGRESO,rural,True
294,07,EL ORO,0709,PASAJE,070955,UZHCURRUMI,rural,True
295,07,EL ORO,0709,PASAJE,070956,CAÑAQUEMADA,rural,True
296,07,EL ORO,0710,PIÑAS,071050,PIÑAS,cabecera_cantonal,True
297,07,EL ORO,0710,PIÑAS,071051,CAPIRO,rural,True
298,07,EL ORO,0710,PIÑAS,071052,LA BOCANA,rural,True
299,07,EL ORO,0710,PIÑAS,071053,MOROMORO,rural,True
300,07,EL ORO,0710,PIÑAS,071054,PIEDRAS,rural,True
301,07,EL ORO,0710,PIÑAS,071055,SAN ROQUE,rural,True
302,07,EL ORO,0710,PIÑAS,071056,SARACAY,rural,True
303,07,EL ORO,0711,PORTOVELO,071150,PORTOVELO,cabecera_cantonal,True
304,07,EL ORO,0711,PORTOVELO,071151,CURTINCAPA,rural,True
305,07,EL ORO,0711,PORTOVELO,071152,MORALES,rural,True
306,07,EL ORO,0711,PORTOVELO,071153,SALATÍ,rural,True
307,07,EL ORO,0712,SANTA ROSA,071250,SANTA ROSA,cabecera_cantonal,True
308,07,EL ORO,0712,SANTA ROSA,071251,BELLAVISTA,rural,True
309,07,EL ORO,0712,SANTA ROSA,071252,JAMBELÍ,rural,True
310,07,EL ORO,0712,SANTA ROSA,071253,LA AVANZADA,rural,True
311,07,EL ORO,0712,SANTA ROSA,071254,SAN ANTONIO,rural,True
312,07,EL ORO,0712,SANTA ROSA,071255,TORATA,rural,True
313,07,EL ORO,0712,SANTA ROSA,071256,VICTORIA,rural,True
314,07,EL ORO,0712,SANTA ROSA,071257,BELLAMARÍA,rural,True
315,07,EL ORO,0713,ZARUMA,071350,ZARUMA,cabecera_cantonal,True
316,07,EL ORO,0713,ZARUMA,071351,ABAÑÍN,rural,True
317,07,EL ORO,0713,ZARUMA,071352,ARCAPAMBA,rural,True
318,07,EL ORO,0713,ZARUMA,071353,GUANAZÁN,rural,True
319,07,EL ORO,0713,ZARUMA,071354,GUIZHAGUIÑA,rural,True
320,07,EL ORO,0713,ZARUMA,071355,HUERTAS,rural,True
321,07,EL ORO,0713,ZARUMA,071356,MALVAS,rural,True
322,07,EL ORO,0713,ZARUMA,071357,MULUNCAY GRANDE,rural,True
323,07,EL ORO,0713,ZARUMA,071358,SINSAO,rural,True
324,07,EL ORO,0713,ZARUMA,071359,SALVIAS,rural,True
325,07,EL ORO,0714,LAS LAJAS,071450,LA VICTORIA,cabecera_cantonal,True
326,07,EL ORO,0714,LAS LAJAS,071451,LA LIBERTAD,rural,True
327,07,EL ORO,0714,LAS LAJAS,071452,EL PARAÍSO,rural,True
328,07,EL ORO,0714,LAS LAJAS,071453,SAN ISIDRO,rural,True
329,08,ESMERALDAS,0801,ESMERALDAS,080150,ESMERALDAS,cabecera_cantonal,True
330,08,ESMERALDAS,0801,ESMERALDAS,080152,CAMARONES,rural,True
331,08,ESMERALDAS,0801,ESMERALDAS,080153,CORONEL CARLOS CONCHA TORRES,rural,True
332,08,ESMERALDAS,0801,ESMERALDAS,080154,CHINCA,rural,True
333,08,ESMERALDAS,0801,ESMERALDAS,080159,MAJUA,rural,True
334,08,ESMERALDAS,0801,ESMERALDAS,080163,SAN MATEO,rural,True
335,08,ESMERALDAS,0801,ESMERALDAS,080165,TABIAZO,rural,True
336,08,ESMERALDAS,0801,ESMERALDAS,080166,TACHINA,rural,True
337,08,ESMERALDAS,0801,ESMERALDAS,080168,VUELTA LARGA,rural,True
338,08,ESMERALDAS,0802,ELOY ALFARO,080250,VALDEZ,cabecera_cantonal,True
339,08,ESMERALDAS,0802,ELOY ALFARO,080251,ANCHAYACU,rural,True
340,08,ESMERALDAS,0802,ELOY ALFARO,080252,ATAHUALPA,rural,True
341,08,ESMERALDAS,0802,ELOY ALFARO,080253,BORBÓN,rural,True
342,08,ESMERALDAS,0802,ELOY ALFARO,080254,LA TOLA,rural,True
343,08,ESMERALDAS,0802,ELOY ALFARO,080255,LUIS VARGAS TORRES,rural,True
344,08,ESMERALDAS,0802,ELOY ALFARO,080256,MALDONADO,rural,True
345,08,ESMERALDAS,0802,ELOY ALFARO,080257,PAMPANAL DE BOLÍVAR,rural,True
